Iteration,URL,Time of First Packet,Load Time,TCP Throughput,DNS Avg Latency,DNS Std Dev,DNS 25th,DNS Median,DNS 75th,TCP Conn Avg Time,TCP Conn Std Dev,TCP Conn 25th,TCP Conn Median,TCP Conn 75th,RTT Avg,RTT Std Dev,RTT 25th,RTT Median,RTT 75th,Retransmissions,PCAP File
65,https://www.youtube.com,1740479235.151919,3.998,960280.3901950975,0.04455985778417343,0.016081641596765218,0.03377842903137207,0.03597879409790039,0.052097439765930176,0.03505153883071173,0.038977344099445976,0.0064849853515625,0.021914958953857422,0.04206585884094238,0.007433561938958708,0.025168865362501954,9e-06,3.7e-05,0.0015677500000000001,365,DATA/Youtube/65_Youtube_20250225_155714.pcap
65,https://www.wikipedia.org,1740479267.666835,1.554,98637.70913770913,0.051879823207855225,0.025435041455247172,0.034863948822021484,0.039351463317871094,0.058065950870513916,0.07553553581237793,0.02799428612879267,0.08054357767105103,0.08477902412414551,0.09044623374938965,0.036524999999999995,0.07152670670622638,4e-05,0.000141,0.077148,73,DATA/Wikipedia/65_Wikipedia_20250225_155747.pcap
65,https://www.amazon.in,1740479277.518491,1.011,227858.55588526215,0.0378727118174235,0.011257703761813715,0.03336751461029053,0.03474617004394531,0.03884696960449219,0.03105995390150282,0.05084515594547891,0.0059549808502197266,0.006235837936401367,0.009253978729248047,0.0612844607329843,0.09524077364385418,2.5e-05,0.005429,0.1714905,136,DATA/Amazon/65_Amazon_20250225_155756.pcap
66,https://www.google.com,1740479288.046377,2.666,508444.8612153038,0.05690522875104632,0.01732054354101417,0.04627251625061035,0.05181002616882324,0.07005059719085693,0.027131591524396623,0.019446086961838246,0.007911741733551025,0.026796460151672363,0.03553295135498047,0.011320570996978852,0.04776314605567977,5e-06,1.6e-05,0.00121925,248,DATA/Google/66_Google_20250225_155807.pcap
66,https://openai.com,1740479307.08241,0.476,1127831.9327731093,0.03561498902060769,0.0026350174162467206,0.03415048122406006,0.03513789176940918,0.036772966384887695,0.036476271493094306,0.029369797237970497,0.008457541465759277,0.04321002960205078,0.04868495464324951,0.014088915492957748,0.038718100103453265,5e-06,2e-05,0.00498,107,DATA/OpenAI/66_OpenAI_20250225_155826.pcap
66,https://www.youtube.com,1740479319.755731,3.744,775064.3696581196,0.044140679495675225,0.01150600751301837,0.03650403022766113,0.039414167404174805,0.04836702346801758,0.024540242694673083,0.031600571133246616,0.006208896636962891,0.012717008590698242,0.023614168167114258,0.0061778360343184,0.02333817603985582,5e-06,2.6e-05,0.00066,309,DATA/Youtube/66_Youtube_20250225_155839.pcap
66,https://www.wikipedia.org,1740479349.128315,1.582,94475.97977243994,0.05092926323413849,0.025612329637555838,0.034939587116241455,0.037337422370910645,0.05382132530212402,0.07489049434661865,0.029807082693356284,0.07790499925613403,0.08436453342437744,0.09468716382980347,0.028780878260869565,0.05061600516044872,2.85e-05,6.1e-05,0.077617,62,DATA/Wikipedia/66_Wikipedia_20250225_155908.pcap
66,https://www.amazon.in,1740479359.039367,1.545,1019947.5728155341,0.0685333176092668,0.14945656151328962,0.03554636240005493,0.039309024810791016,0.050135254859924316,0.07236222426096599,0.08242830062496097,0.006574094295501709,0.015429973602294922,0.1727643609046936,0.02237706838565022,0.05777959628076888,5e-06,1.6e-05,0.0011,268,DATA/Amazon/66_Amazon_20250225_155918.pcap
67,https://www.google.com,1740479380.682061,2.179,616485.5438274438,0.03874097764492035,0.013230824011082802,0.03268080949783325,0.03522956371307373,0.04011809825897217,0.011617626462663923,0.019116998192036962,0.005201578140258789,0.006335020065307617,0.007722139358520508,0.006211743243243243,0.028662106198400185,5e-06,2.1e-05,0.00391225,223,DATA/Google/67_Google_20250225_155940.pcap
67,https://openai.com,1740479399.281653,1.03,607454.3689320388,0.03740265494898746,0.0048994524617145055,0.03281104564666748,0.03751492500305176,0.04028058052062988,0.07668001651763916,0.07393512104042078,0.019963741302490234,0.0554654598236084,0.08299976587295532,0.022833972157772622,0.05577745894262908,5.5e-06,3.3e-05,0.007487499999999999,149,DATA/OpenAI/67_OpenAI_20250225_155959.pcap
67,https://www.youtube.com,1740479413.56659,2.915,365372.8987993139,0.1297514686981837,0.08981183395063572,0.04780983924865723,0.11039495468139648,0.20419591665267944,0.027037620544433594,0.0379433691954863,0.006626129150390625,0.010673046112060547,0.01836991310119629,0.011425308049535605,0.04555087823830915,7e-06,5.4e-05,0.00881125,321,DATA/Youtube/67_Youtube_20250225_160012.pcap
67,https://www.wikipedia.org,1740479433.559762,1.709,85765.94499707432,0.04524341496554288,0.01899735935812382,0.03644919395446777,0.038970947265625,0.04228997230529785,0.07581615447998047,0.0321754874258624,0.0809738039970398,0.08753848075866699,0.0925823450088501,0.036163129629629635,0.06260936751088311,3.375e-05,9.7e-05,0.08141224999999999,58,DATA/Wikipedia/67_Wikipedia_20250225_160032.pcap
67,https://www.amazon.in,1740479443.018314,1.254,176805.4226475279,0.06898786340441022,0.026161140051892337,0.045440852642059326,0.06190156936645508,0.09701347351074219,0.04207664065890842,0.061220346243974995,0.0072879791259765625,0.011822938919067383,0.03460407257080078,0.052771015,0.08692767026536932,9.75e-06,9.75e-05,0.07402600000000001,100,DATA/Amazon/67_Amazon_20250225_160042.pcap
68,https://www.google.com,1740479454.734363,2.272,583069.9823943663,0.04757542610168457,0.019031606896007816,0.03637588024139404,0.04108095169067383,0.04340219497680664,0.028165413783146784,0.03399136641425651,0.00560307502746582,0.00830698013305664,0.0358119010925293,0.007399491776315789,0.029521780942824514,5e-06,1.9e-05,0.00346825,226,DATA/Google/68_Google_20250225_160053.pcap
68,https://openai.com,1740479472.864471,1.096,482308.3941605839,0.03681893782182173,0.0046554135006741815,0.03385448455810547,0.03820395469665527,0.03865253925323486,0.06355452537536621,0.06524125262007449,0.006443917751312256,0.05591094493865967,0.08058249950408936,0.02096755063291139,0.053662426946648606,8e-06,3.7000000000000005e-05,0.009884,108,DATA/OpenAI/68_OpenAI_20250225_160112.pcap
68,https://www.youtube.com,1740479486.050977,4.71,612615.4989384289,0.057330663387592025,0.031112885976979365,0.04018402099609375,0.04400503635406494,0.06195414066314697,0.09049492615919846,0.10549546266751476,0.01301342248916626,0.027052879333496094,0.1107473373413086,0.017361418699186993,0.05434435872535265,1.4e-05,3.85e-05,0.00411125,402,DATA/Youtube/68_Youtube_20250225_160125.pcap
68,https://www.wikipedia.org,1740479516.289775,1.539,98597.79077322937,0.048836898803710935,0.02511283974263424,0.034760475158691406,0.039398908615112305,0.040859103202819824,0.07442255814870198,0.031236240477035198,0.08016735315322876,0.08525347709655762,0.09134775400161743,0.0393488679245283,0.06431173683340953,3.75e-05,0.0001425,0.08233375,62,DATA/Wikipedia/68_Wikipedia_20250225_160155.pcap
68,https://www.amazon.in,1740479526.339645,1.07,196529.90654205607,0.04133319854736328,0.007022064021965201,0.038272976875305176,0.03936004638671875,0.04255104064941406,0.03569753964742025,0.05329472868314422,0.00839090347290039,0.009902000427246094,0.018326997756958008,0.05006745744680851,0.08316166378271836,2.65e-05,0.0044105,0.071363,108,DATA/Amazon/68_Amazon_20250225_160205.pcap
69,https://www.google.com,1740479537.905288,2.211,612641.7910447762,0.043621433192286,0.010778089496186244,0.037336111068725586,0.04088091850280762,0.04973888397216797,0.015377027647835868,0.020323465309287168,0.006011068820953369,0.009414434432983398,0.01042938232421875,0.006795803138373751,0.02971102319033931,5e-06,1.8e-05,0.002507,230,DATA/Google/69_Google_20250225_160217.pcap
69,https://openai.com,1740479557.72567,0.538,994672.8624535316,0.042270877144553444,0.0020962159643427144,0.04129445552825928,0.042634010314941406,0.04377150535583496,0.0359126159123012,0.025500835345107047,0.009241461753845215,0.04366302490234375,0.05378603935241699,0.015879128813559323,0.038275836036175,9e-06,4.6e-05,0.0101125,107,DATA/OpenAI/69_OpenAI_20250225_160237.pcap
69,https://www.youtube.com,1740479569.623041,3.546,296924.9858996052,0.045658143361409505,0.013557815246624753,0.036711931228637695,0.042565107345581055,0.05148482322692871,0.029832977997629267,0.038003719119981405,0.007041573524475098,0.014344930648803711,0.027076005935668945,0.011757269736842105,0.029335863887219666,1.4e-05,8.45e-05,0.011156000000000001,321,DATA/Youtube/69_Youtube_20250225_160249.pcap
69,https://www.wikipedia.org,1740479589.72783,1.452,102771.34986225895,0.052620612657987155,0.026439034638542608,0.03534102439880371,0.042646169662475586,0.052980899810791016,0.07706065972646077,0.030941780827590516,0.0824120044708252,0.08764946460723877,0.0900123119354248,0.03658013265306122,0.06006806057462393,4.025e-05,0.000102,0.0811065,74,DATA/Wikipedia/69_Wikipedia_20250225_160309.pcap
69,https://www.amazon.in,1740479599.452833,1.002,209872.25548902195,0.041852076848347984,0.012336015955241737,0.03544372320175171,0.037383437156677246,0.04252803325653076,0.03383130497402615,0.05432725839011139,0.0066509246826171875,0.007004976272583008,0.013705015182495117,0.055521655555555556,0.08289510389866368,2.675e-05,0.0058365,0.17560900000000002,108,DATA/Amazon/69_Amazon_20250225_160318.pcap
70,https://www.google.com,1740479609.844333,2.319,580211.7291936179,0.04308185123261951,0.019154084824370234,0.03474688529968262,0.037333011627197266,0.040164947509765625,0.015873381069728305,0.017786730032536117,0.005585134029388428,0.010661005973815918,0.016550302505493164,0.008641274626865673,0.032927994917845434,6e-06,2.5e-05,0.004445,236,DATA/Google/70_Google_20250225_160329.pcap
70,https://openai.com,1740479630.044317,0.988,558765.1821862349,0.045155575400904605,0.015835209305455875,0.03526651859283447,0.03849506378173828,0.04193556308746338,0.03354725241661072,0.026200878682176413,0.006994664669036865,0.029450535774230957,0.05730563402175903,0.012604186224489795,0.03409979849570175,5e-06,2.3e-05,0.00430225,124,DATA/OpenAI/70_OpenAI_20250225_160349.pcap
70,https://www.youtube.com,1740479642.467951,3.973,722849.7357160836,0.05306240103461526,0.019248459019413095,0.039100825786590576,0.04625141620635986,0.06447058916091919,0.09434150656064351,0.11241257028879015,0.00840228796005249,0.027169108390808105,0.15505152940750122,0.018073886102403344,0.06155089211183187,1.4e-05,4e-05,0.005885,373,DATA/Youtube/70_Youtube_20250225_160402.pcap
70,https://www.wikipedia.org,1740479672.500436,1.578,103262.35741444866,0.055705048821189186,0.02780318664183861,0.03649306297302246,0.03905487060546875,0.07298386096954346,0.07305199759347099,0.027911591692595612,0.0772700309753418,0.07786893844604492,0.08568906784057617,0.04472795,0.06832205162828103,3.35e-05,0.0001975,0.07703975,72,DATA/Wikipedia/70_Wikipedia_20250225_160432.pcap
70,https://www.amazon.in,1740479682.734458,1.865,122578.01608579089,0.08061326344807943,0.034315992588940955,0.05618762969970703,0.08491992950439453,0.0906749963760376,0.04306157430013021,0.058617683098948714,0.0076541900634765625,0.015376091003417969,0.030470848083496094,0.05798786956521739,0.09303034815916705,1.2e-05,6.8e-05,0.083974,138,DATA/Amazon/70_Amazon_20250225_160442.pcap
71,https://www.google.com,1740479693.87263,2.27,625363.436123348,0.05373697280883789,0.01717268305191447,0.03808999061584473,0.04591202735900879,0.07185471057891846,0.021696996688842774,0.02192401406314382,0.008181095123291016,0.01196908950805664,0.02311253547668457,0.007538303643724695,0.028523888314082008,7e-06,2.8e-05,0.000489,240,DATA/Google/71_Google_20250225_160453.pcap
71,https://openai.com,1740479713.740592,1.047,510280.80229226366,0.05394988589816623,0.01620831981694321,0.04091691970825195,0.050161123275756836,0.06574606895446777,0.041416168212890625,0.021869817778586577,0.023954033851623535,0.05297589302062988,0.055310606956481934,0.014183411764705882,0.03612189135271957,5e-06,1.6e-05,0.002719,125,DATA/OpenAI/71_OpenAI_20250225_160513.pcap
71,https://www.youtube.com,1740479726.382545,3.942,279315.0684931507,0.05624131929306757,0.03538847880486288,0.03695201873779297,0.04112505912780762,0.06363391876220703,0.10072870607729312,0.11267622188813019,0.014091014862060547,0.0341649055480957,0.19265151023864746,0.025033125528913965,0.06466810109724136,1.2e-05,6.3e-05,0.011563,390,DATA/Youtube/71_Youtube_20250225_160525.pcap
71,https://www.wikipedia.org,1740479747.764429,1.546,97256.1448900388,0.03795381954738072,0.0037502611080403284,0.03563344478607178,0.03602004051208496,0.0394744873046875,0.07441953818003337,0.03200700500138567,0.0699719786643982,0.08306288719177246,0.08936887979507446,0.035071619469026545,0.059249582932898795,2.8e-05,9e-05,0.078697,64,DATA/Wikipedia/71_Wikipedia_20250225_160547.pcap
71,https://www.amazon.in,1740479758.154882,1.138,182273.28646748685,0.0448847820884303,0.012658999380238033,0.036725521087646484,0.04125499725341797,0.047907471656799316,0.039291434817843966,0.05433061150830714,0.010099172592163086,0.014878988265991211,0.017383813858032227,0.05201277142857143,0.081736621402749,2.15e-05,0.005661,0.084617,113,DATA/Amazon/71_Amazon_20250225_160557.pcap
72,https://www.google.com,1740479768.627101,2.4,555425.0,0.040876150131225586,0.006987009009139601,0.03534376621246338,0.03926348686218262,0.042562127113342285,0.03445170720418294,0.05441386198800427,0.007211446762084961,0.01788616180419922,0.022019505500793457,0.009163470394736842,0.035247816182294674,7e-06,2.9e-05,0.00574875,235,DATA/Google/72_Google_20250225_160607.pcap
72,https://openai.com,1740479787.121545,0.486,1093948.559670782,0.03932254655020578,0.0034654659044800725,0.03667449951171875,0.039602041244506836,0.04189133644104004,0.038409607751028876,0.02319581919024119,0.0171506404876709,0.04544687271118164,0.05540001392364502,0.01399118263473054,0.035144870265198906,5e-06,1.5e-05,0.0053775,121,DATA/OpenAI/72_OpenAI_20250225_160626.pcap
72,https://www.youtube.com,1740479799.319928,6.033,176157.79877341288,0.0660981833934784,0.0331053786265891,0.04048091173171997,0.05783498287200928,0.07452189922332764,0.10643455615410438,0.11217419999093353,0.019910216331481934,0.04516744613647461,0.2525478005409241,0.02734247588832487,0.07252842016368324,1e-05,3.6e-05,0.0106625,377,DATA/Youtube/72_Youtube_20250225_160638.pcap
72,https://www.wikipedia.org,1740479823.027432,1.393,112470.20818377602,0.04243643283843994,0.005218453620141056,0.04015636444091797,0.041914939880371094,0.04786026477813721,0.07850265502929688,0.018426616579863206,0.08041727542877197,0.08362507820129395,0.08985286951065063,0.04455567592592592,0.08377021127971852,2.9e-05,9.8e-05,0.08258775,69,DATA/Wikipedia/72_Wikipedia_20250225_160702.pcap
72,https://www.amazon.in,1740479832.570577,2.025,755681.4814814815,0.045322661814482315,0.015725989339899608,0.036801040172576904,0.03989601135253906,0.05034232139587402,0.08989754845114316,0.10167482598135609,0.007946968078613281,0.01566314697265625,0.20512795448303223,0.022216624043715848,0.059987732040897905,5e-06,1.6e-05,8.850000000000001e-05,267,DATA/Amazon/72_Amazon_20250225_160712.pcap
73,https://www.google.com,1740479853.491146,2.283,594840.1226456417,0.0441314848986539,0.018740238497723043,0.03608673810958862,0.03988206386566162,0.04421079158782959,0.029446735978126526,0.0655810409233377,0.0055389404296875,0.008020877838134766,0.012874960899353027,0.009917175355450236,0.035685203899360286,6e-06,3.5e-05,0.006296,265,DATA/Google/73_Google_20250225_160733.pcap
73,https://openai.com,1740479872.554913,0.253,1984786.561264822,0.03933121760686239,0.0035914862450050697,0.03673958778381348,0.03897452354431152,0.043202102184295654,0.04045213971819196,0.027032823373183846,0.013036012649536133,0.04997587203979492,0.06048297882080078,0.018640080459770118,0.04178092669745978,1.1e-05,3.7e-05,0.015225,119,DATA/OpenAI/73_OpenAI_20250225_160752.pcap
73,https://www.youtube.com,1740479884.509766,4.558,230457.4374725757,0.06046123688037579,0.03941178108201303,0.034049391746520996,0.040634989738464355,0.07229727506637573,0.028549504280090333,0.03468436469536676,0.006014704704284668,0.011899471282958984,0.03490102291107178,0.012340318327974277,0.03736294812687383,9e-06,4.95e-05,0.0077002500000000005,313,DATA/Youtube/73_Youtube_20250225_160803.pcap
73,https://www.wikipedia.org,1740479905.853214,1.868,84888.65096359742,0.08313905398050944,0.04198790156724739,0.04184138774871826,0.07965517044067383,0.1126399040222168,0.32582775751749676,0.4395502150131468,0.08733987808227539,0.1054220199584961,0.19240808486938477,0.06096857037037036,0.17330989392177923,2.15e-05,5.9e-05,0.0865925,73,DATA/Wikipedia/73_Wikipedia_20250225_160825.pcap
73,https://www.amazon.in,1740479916.757086,1.729,897288.6061307114,0.0820483305515387,0.047932882820612165,0.04305756092071533,0.059162139892578125,0.1333385705947876,0.11593740185101827,0.13629113359949516,0.013963639736175537,0.02589249610900879,0.17905724048614502,0.025657534412955468,0.0951320508094106,5e-06,1.4e-05,0.00026975,401,DATA/Amazon/73_Amazon_20250225_160835.pcap
74,https://www.google.com,1740479937.954158,2.441,546727.1609995904,0.05087275164467948,0.02093329985085487,0.037029802799224854,0.043366432189941406,0.05048555135726929,0.02167652203486516,0.02081257134403357,0.01022195816040039,0.015176057815551758,0.01880502700805664,0.009058017915309444,0.03188254066525543,5e-06,3e-05,0.0053584999999999995,239,DATA/Google/74_Google_20250225_160857.pcap
74,https://openai.com,1740479957.130824,0.99,469356.56565656565,0.03723146698691628,0.002419000768541051,0.036836981773376465,0.0371551513671875,0.038985610008239746,0.04038374764578683,0.029975330457121085,0.008623600006103516,0.04837799072265625,0.059985995292663574,0.015332469465648852,0.0429455486762485,6e-06,3.2500000000000004e-05,0.005105,88,DATA/OpenAI/74_OpenAI_20250225_160916.pcap
74,https://www.youtube.com,1740479968.920659,4.732,216492.81487743024,0.051896926968596706,0.021754012228821368,0.03728604316711426,0.04246997833251953,0.06320500373840332,0.028040149937505306,0.03360760081024248,0.006583571434020996,0.0143280029296875,0.024015426635742188,0.014418292418772563,0.036214784845544454,2e-05,0.000279,0.01137,380,DATA/Youtube/74_Youtube_20250225_160928.pcap
74,https://www.wikipedia.org,1740479989.959849,1.573,105835.98219961856,0.04414048790931702,0.014901477572152102,0.0375712513923645,0.03839099407196045,0.04384082555770874,0.10509044783455986,0.06693778723764916,0.07301950454711914,0.08456206321716309,0.14837360382080078,0.04729499186991871,0.07315730193092787,3.9999999999999996e-05,0.000196,0.084847,71,DATA/Wikipedia/74_Wikipedia_20250225_160949.pcap
74,https://www.amazon.in,1740480000.148649,1.501,200107.92804796805,0.12086635477402631,0.2506218102888167,0.04366302490234375,0.04422879219055176,0.058595895767211914,0.046167755126953126,0.0710380886263735,0.009448528289794922,0.01255655288696289,0.04376882314682007,0.04948289558232932,0.09311721407806281,9e-06,5.5e-05,0.034279,115,DATA/Amazon/74_Amazon_20250225_160959.pcap
75,https://www.google.com,1740480012.144617,2.219,599716.0883280757,0.08848285675048828,0.17261942860055665,0.04106098413467407,0.04855954647064209,0.058497488498687744,0.012637468484731821,0.01956380868295218,0.0060770511627197266,0.007144927978515625,0.008292198181152344,0.008672717285945073,0.04811884801428826,5e-06,2.4e-05,0.0027115,232,DATA/Google/75_Google_20250225_161011.pcap
75,https://openai.com,1740480030.933957,5.452,89146.18488628026,0.10076262950897216,0.07807020547381587,0.039486825466156006,0.04562699794769287,0.13986986875534058,0.0420687198638916,0.03123335356225363,0.012815654277801514,0.03790700435638428,0.0674627423286438,0.01675864890282132,0.04591715278454352,6e-06,2.1e-05,0.006423,99,DATA/OpenAI/75_OpenAI_20250225_161030.pcap
75,https://www.youtube.com,1740480047.427736,5.048,574348.851030111,0.0841692437728246,0.14675173269606298,0.03704863786697388,0.04344487190246582,0.08556216955184937,0.15368388638351904,0.1746138384083839,0.008769035339355469,0.023608922958374023,0.3653378486633301,0.022529257265877286,0.07617547164471263,1.6e-05,4.9e-05,0.006409,463,DATA/Youtube/75_Youtube_20250225_161046.pcap
75,https://www.wikipedia.org,1740480077.739601,1.539,98662.1182586095,0.05784499645233154,0.029437447895674568,0.035710930824279785,0.04432868957519531,0.0877639651298523,0.07762134075164795,0.033737429529162394,0.08195406198501587,0.08375251293182373,0.09647935628890991,0.03822366666666667,0.06482520608130361,4.35e-05,0.000107,0.08227999999999999,61,DATA/Wikipedia/75_Wikipedia_20250225_161117.pcap
75,https://www.amazon.in,1740480087.959457,1.92,818851.0416666667,0.06572992737228806,0.021293433950649043,0.050106048583984375,0.05897998809814453,0.07932281494140625,0.09938997971384149,0.08285289285730328,0.02400648593902588,0.0819861888885498,0.16857290267944336,0.02576663748712667,0.06661870861342702,5e-06,1.4e-05,9.099999999999999e-05,391,DATA/Amazon/75_Amazon_20250225_161127.pcap
76,https://www.google.com,1740480110.915932,2.857,492866.6433321666,0.05837526207878476,0.02081712552412922,0.043798744678497314,0.05200850963592529,0.065807044506073,0.03410694178412942,0.029801484300260136,0.013419151306152344,0.018037080764770508,0.04802989959716797,0.016505250965250965,0.062383477063134,4e-06,1.7e-05,0.006228,300,DATA/Google/76_Google_20250225_161150.pcap
76,https://openai.com,1740480131.179838,1.294,408860.89644513134,0.049010240114652194,0.007699791969083888,0.04240703582763672,0.05374598503112793,0.05547690391540527,0.06471334184919085,0.035472393452726896,0.03427243232727051,0.0645599365234375,0.08964991569519043,0.017226943573667712,0.04175132178400523,5e-06,2.4e-05,0.0091545,107,DATA/OpenAI/76_OpenAI_20250225_161210.pcap
76,https://www.youtube.com,1740480143.623512,10.921,273844.97756615694,0.0908051347732544,0.057027562609679415,0.05000025033950806,0.06775343418121338,0.14290255308151245,0.16630721719641434,0.16190743082207007,0.024122178554534912,0.0850820541381836,0.3707200288772583,0.029528283834586465,0.08501368599723653,1.4e-05,3.7500000000000003e-05,0.007568,487,DATA/Youtube/76_Youtube_20250225_161223.pcap
76,https://www.wikipedia.org,1740480179.93021,1.673,93197.25044829647,0.053504284690408146,0.02360937105173506,0.03932595252990723,0.04541206359863281,0.05423998832702637,0.0892784595489502,0.029406951147379106,0.08431071043014526,0.0936279296875,0.10462510585784912,0.0732378,0.16267642180933065,4.1e-05,0.00036050000000000003,0.09950925000000001,79,DATA/Wikipedia/76_Wikipedia_20250225_161259.pcap
76,https://www.amazon.in,1740480190.145869,2.049,106122.49877989263,0.06101810015164889,0.019909402057019385,0.05047202110290527,0.05315804481506348,0.07765698432922363,0.041190266609191895,0.05861402286956379,0.01162034273147583,0.02030336856842041,0.022157609462738037,0.05764260204081632,0.08989200920426912,1.8e-05,0.0047694999999999994,0.0828315,99,DATA/Amazon/76_Amazon_20250225_161309.pcap
77,https://www.google.com,1740480201.871042,3.295,409221.8512898331,0.04388777414957682,0.011829259493411105,0.035134077072143555,0.04027605056762695,0.042495012283325195,0.019119960921151296,0.025236458031663533,0.00827866792678833,0.010751485824584961,0.017920374870300293,0.007974000000000002,0.03280148275177663,5e-06,1.8e-05,0.0018345,234,DATA/Google/77_Google_20250225_161321.pcap
77,https://openai.com,1740480222.393485,0.992,541466.7338709678,0.036582361568104134,0.0026863268817006263,0.035005927085876465,0.03766798973083496,0.03819143772125244,0.0380403995513916,0.0280253922035452,0.0068885087966918945,0.05743598937988281,0.059219956398010254,0.013289573134328356,0.035330815245481144,5e-06,1.9e-05,0.004498,103,DATA/OpenAI/77_OpenAI_20250225_161341.pcap
77,https://www.youtube.com,1740480235.548595,5.73,198028.2722513089,0.046033255259195965,0.027838946540865092,0.033909380435943604,0.037946462631225586,0.04105198383331299,0.07810348051565665,0.10737148702960082,0.006114959716796875,0.011082887649536133,0.12480556964874268,0.01960175358166189,0.0590774988409319,1.3e-05,6.549999999999999e-05,0.00722575,411,DATA/Youtube/77_Youtube_20250225_161354.pcap
77,https://www.wikipedia.org,1740480258.209669,1.398,109419.88555078684,0.0486447530634263,0.024836831391297932,0.03559708595275879,0.03745007514953613,0.04254579544067383,0.06738499232700892,0.03698390664917205,0.04764246940612793,0.08443999290466309,0.09108006954193115,0.03225718018018017,0.054595026589680275,3.7500000000000003e-05,0.00011,0.077492,68,DATA/Wikipedia/77_Wikipedia_20250225_161417.pcap
77,https://www.amazon.in,1740480268.034785,1.07,189398.13084112148,0.0582428528712346,0.02734750522848631,0.03574013710021973,0.04637908935546875,0.08387517929077148,0.0344484117296007,0.056245519845576075,0.00627899169921875,0.006879091262817383,0.009392023086547852,0.04959659239130435,0.07697753733410853,2.875e-05,0.0048535,0.08727625,93,DATA/Amazon/77_Amazon_20250225_161427.pcap
78,https://www.google.com,1740480278.848714,2.239,598564.9843680215,0.03832031885782878,0.01162472510434827,0.032875895500183105,0.0351330041885376,0.03971034288406372,0.012933543750217982,0.017437261514452147,0.005955696105957031,0.00881040096282959,0.009920120239257812,0.0068985272435897445,0.02868533105932773,5e-06,2.8e-05,0.00483625,231,DATA/Google/78_Google_20250225_161438.pcap
78,https://openai.com,1740480297.421524,0.437,1385869.5652173914,0.03562907874584198,0.004019937614395137,0.03186684846878052,0.035370469093322754,0.03861856460571289,0.04196193814277649,0.02916578230209873,0.006366729736328125,0.05008745193481445,0.06710481643676758,0.011715641558441557,0.03121335404592392,5e-06,1.9e-05,0.001298,157,DATA/OpenAI/78_OpenAI_20250225_161456.pcap
78,https://www.youtube.com,1740480310.066977,4.463,861018.5973560385,0.0516459508375688,0.030933345253618613,0.036029934883117676,0.038608670234680176,0.04546487331390381,0.0446514402117048,0.043638863693630625,0.008282184600830078,0.039114952087402344,0.053956031799316406,0.008801558626465662,0.026794819634865772,1e-05,3.4e-05,0.000865,355,DATA/Youtube/78_Youtube_20250225_161509.pcap
78,https://www.wikipedia.org,1740480343.139548,1.445,102552.2491349481,0.05211580716646635,0.028086780868303622,0.03374195098876953,0.03504610061645508,0.09059715270996094,0.07034015655517578,0.028934418366943233,0.07988375425338745,0.0830526351928711,0.08463418483734131,0.03513841904761905,0.05976874614151748,3.2e-05,7.8e-05,0.079294,61,DATA/Wikipedia/78_Wikipedia_20250225_161543.pcap
78,https://www.amazon.in,1740480353.19464,0.986,231094.3204868154,0.04231838079599234,0.01391047383401451,0.03473806381225586,0.0368502140045166,0.03837394714355469,0.033096657858954534,0.05292618077571328,0.005141019821166992,0.00933218002319336,0.012247085571289062,0.050435870466321246,0.07677264643565777,2.5e-05,0.005877,0.081789,111,DATA/Amazon/78_Amazon_20250225_161552.pcap
79,https://www.google.com,1740480364.382291,2.362,569154.9534292972,0.05021785696347555,0.017760652017530253,0.03480571508407593,0.04194605350494385,0.06283050775527954,0.027273603848048618,0.016235335210372657,0.01405245065689087,0.0285794734954834,0.03756272792816162,0.011124926153846157,0.04381183083777285,6e-06,2.3e-05,0.00393,244,DATA/Google/79_Google_20250225_161603.pcap
79,https://openai.com,1740480384.037268,0.951,558740.2733964248,0.03643515904744466,0.004324722099073798,0.03437185287475586,0.03553199768066406,0.03677093982696533,0.0401390620640346,0.030863837159690773,0.007544994354248047,0.05312681198120117,0.06070995330810547,0.01677978853046595,0.04207470434657073,9e-06,4.5e-05,0.009479999999999999,115,DATA/OpenAI/79_OpenAI_20250225_161623.pcap
79,https://www.youtube.com,1740480396.475831,4.188,237653.05635148042,0.04420892596244812,0.015532960701460319,0.03492462635040283,0.03837692737579346,0.04845958948135376,0.028865277767181396,0.044148638200219456,0.004783332347869873,0.010321974754333496,0.02174431085586548,0.01037067681895093,0.03058557623493686,7e-06,5.4e-05,0.0074985,298,DATA/Youtube/79_Youtube_20250225_161635.pcap
79,https://www.wikipedia.org,1740480416.809681,1.433,102845.77808792742,0.04906502636996182,0.022220918794358346,0.03654611110687256,0.03978610038757324,0.046772003173828125,0.07369303703308105,0.03236532516696089,0.0752251148223877,0.08489656448364258,0.08751058578491211,0.03329225714285714,0.05551148229691353,2.3e-05,6e-05,0.073894,55,DATA/Wikipedia/79_Wikipedia_20250225_161656.pcap
79,https://www.amazon.in,1740480426.730883,1.644,950256.0827250609,0.04186765352884928,0.014625126631020483,0.03426504135131836,0.037446022033691406,0.04080045223236084,0.07211732864379883,0.08278325635108814,0.009166359901428223,0.011397123336791992,0.17439663410186768,0.0200654501039501,0.055413701661349055,5e-06,1.4e-05,8.2e-05,305,DATA/Amazon/79_Amazon_20250225_161705.pcap
